,S_1_COMID,S_1_unitarea,S_1_lat,S_1_lon,ID_t,lat_t,lon_t,order_t,AS1,IDS1,ID_s,lat_s,lon_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N
62167,35025360,32.173966367008404,67.081560537882,180.3201034254219,1147,67.081560537882,180.3201034254219,1147,32173963.438221715,1147,82083.0,67.0,-179.5,304035250.0415109,82083,3468786.933039302,0.1078134790480456,0.011409160393624416,0.10781347904804564,0.011409160393624416
62168,35025360,32.173966367008404,67.081560537882,180.3201034254219,1147,67.081560537882,180.3201034254219,1147,32173963.438221715,1147,80642.0,67.25,-179.75,300919746.36433536,80642,404929.727008516,0.012585633964122416,0.0013456402642259698,0.012585633964122421,0.0013456402642259696
62172,35035605,73.98024260301204,65.39987022356252,176.72717024950148,1148,65.39987022356252,176.72717024950148,1148,73980242.82221945,1148,93588.0,65.25,176.75,325667892.5125548,93588,25965187.237473264,0.35097461493698695,0.07972903634174584,0.3509746149369874,0.0797290363417458
62173,35035605,73.98024260301204,65.39987022356252,176.72717024950148,1148,65.39987022356252,176.72717024950148,1148,73980242.82221945,1148,92148.0,65.5,176.75,322596783.3524256,92148,48015055.58474608,0.6490253850630117,0.14883922612548597,0.6490253850630125,0.148839226125486
62178,35025353,56.17850474620247,67.09380286330408,181.87503813745445,1149,67.09380286330408,181.87503813745445,1149,56178504.66813054,1149,80648.0,67.25,-178.25,300919746.36438185,80648,914723.4259631413,0.016282445240698155,0.0030397587297428742,0.016282445240698176,0.003039758729742875
62177,35025353,56.17850474620247,67.09380286330408,181.87503813745445,1149,67.09380286330408,181.87503813745445,1149,56178504.66813054,1149,82088.0,67.0,-178.25,304035250.04155785,82088,27637048.418196246,0.4919505882447321,0.09090080316153672,0.49195058824473276,0.09090080316153668
62179,35025353,56.17850474620247,67.09380286330408,181.87503813745445,1149,67.09380286330408,181.87503813745445,1149,56178504.66813054,1149,80649.0,67.25,-178.0,300919746.36433536,80649,4822440.234325443,0.08584137763747139,0.01602566894525667,0.0858413776374715,0.01602566894525668
62176,35025353,56.17850474620247,67.09380286330408,181.87503813745445,1149,67.09380286330408,181.87503813745445,1149,56178504.66813054,1149,82089.0,67.0,-178.0,304035250.0415109,82089,22804292.589645635,0.40592558887709707,0.07500542317554328,0.4059255888770976,0.07500542317554328
62181,35035602,54.22177994356881,65.42849717177086,177.59935812453037,1150,65.42849717177086,177.59935812453037,1150,54221779.81969658,1150,92151.0,65.5,177.5,322596783.3524256,92151,32088648.47879837,0.591803673459311,0.09946983396837736,0.5918036734593115,0.09946983396837737
62182,35035602,54.22177994356881,65.42849717177086,177.59935812453037,1150,65.42849717177086,177.59935812453037,1150,54221779.81969658,1150,92152.0,65.5,177.75,322596783.35247535,92152,22133131.340898164,0.4081963265406882,0.06860927474504631,0.4081963265406886,0.06860927474504634
62185,35014268,61.836634759134505,68.69881005605507,179.09666946095635,1151,68.69881005605507,179.09666946095635,1151,61836707.516600326,1151,73438.0,68.75,179.25,282100801.9954285,73438,21842185.561667178,0.3532236181204109,0.077426882189513,0.35322361812041086,0.07742688218951302
62184,35014268,61.836634759134505,68.69881005605507,179.09666946095635,1151,68.69881005605507,179.09666946095635,1151,61836707.516600326,1151,73437.0,68.75,179.0,282100801.9954721,73437,39994521.95493316,0.6467763818795893,0.14177386831950622,0.6467763818795892,0.14177386831950622
62189,35044555,64.253341625174,63.58041908494398,175.14638230718663,1152,63.58041908494398,175.14638230718663,1152,64253354.91543478,1152,103662.0,63.5,175.25,346978002.4678273,103662,23590738.408100888,0.36715185439187054,0.0679891469785272,0.3671518543918703,0.06798914697852719
62190,35044555,64.253341625174,63.58041908494398,175.14638230718663,1152,63.58041908494398,175.14638230718663,1152,64253354.91543478,1152,102222.0,63.75,175.25,343954221.19194824,102222,17566108.523854833,0.27338819190023567,0.05107106539637969,0.2733881919002355,0.051269101627553396
62188,35044555,64.253341625174,63.58041908494398,175.14638230718663,1152,63.58041908494398,175.14638230718663,1152,64253354.91543478,1152,103661.0,63.5,175.0,346978002.46777374,103661,23096507.98347909,0.35945995370789435,0.06656476150998715,0.35945995370789413,0.14058312723445282
62193,35044552,26.101144601528365,63.54588543970901,178.29392973012827,1153,63.54588543970901,178.29392973012827,1153,26101110.014192715,1153,103674.0,63.5,178.25,346978002.4678273,103674,26101110.014192715,1.0,0.07522410593338083,1.0,0.07522410593338084
62199,35025340,36.34945251966752,67.09694382733187,180.55396340522705,1154,67.09694382733187,180.55396340522705,1154,36349467.64951329,1154,80643.0,67.25,-179.5,300919746.36433536,80643,65535.06541906571,0.0018029167868691802,0.00021778253574532736,0.0018029167868691815,0.00021778253574532725
62196,35025340,36.34945251966752,67.09694382733187,180.55396340522705,1154,67.09694382733187,180.55396340522705,1154,36349467.64951329,1154,82084.0,67.0,-179.25,304035250.0415109,82084,7198460.991313991,0.198034839484379,0.02367640262216688,0.19803483948437914,0.02367640262216688
62197,35025340,36.34945251966752,67.09694382733187,180.55396340522705,1154,67.09694382733187,180.55396340522705,1154,36349467.64951329,1154,82083.0,67.0,-179.5,304035250.0415109,82083,29085471.592780206,0.8001622437287511,0.09566480067297814,0.8001622437287517,0.09566480067297814
62201,35044543,27.776905948770754,63.52056622746187,175.37311534905203,1155,63.52056622746187,175.37311534905203,1155,27776908.304915905,1155,103662.0,63.5,175.25,346978002.4678273,103662,14670095.251615344,0.5281399603792138,0.04227961181192053,0.5281399603792137,0.042279611811920526
62202,35044543,27.776905948770754,63.52056622746187,175.37311534905203,1155,63.52056622746187,175.37311534905203,1155,27776908.304915905,1155,103663.0,63.5,175.5,346978002.4677738,103663,13106813.053300567,0.4718600396207863,0.037774190179441954,0.4718600396207862,0.03777419017944196
62207,35025336,91.10469814688128,67.0869144035963,175.03535353162127,1156,67.0869144035963,175.03535353162127,1156,91104713.4819863,1156,83501.0,67.0,175.0,304035250.0415109,83501,68464431.9998346,0.7514916559544611,0.22518583615053497,0.7514916559544609,0.345862762078824
62206,35025336,91.10469814688128,67.0869144035963,175.03535353162127,1156,67.0869144035963,175.03535353162127,1156,91104713.4819863,1156,83502.0,67.0,175.25,304035250.0415579,83502,13957697.235966902,0.15320499568583454,0.045908154511883265,0.1532049956858345,0.04590815451188327
62205,35025336,91.10469814688128,67.0869144035963,175.03535353162127,1156,67.0869144035963,175.03535353162127,1156,91104713.4819863,1156,83500.0,67.0,174.75,304035250.0415109,83500,4116296.6962779784,0.045182038765665775,0.013538879770408095,0.04518203876566577,1.0
62209,35025336,91.10469814688128,67.0869144035963,175.03535353162127,1156,67.0869144035963,175.03535353162127,1156,91104713.4819863,1156,82062.0,67.25,175.25,300919746.3643818,82062,3389297.9932555733,0.03720222438244892,0.011263129236961053,0.03720222438244891,0.01126677638091717
62210,35025336,91.10469814688128,67.0869144035963,175.03535353162127,1156,67.0869144035963,175.03535353162127,1156,91104713.4819863,1156,82061.0,67.25,175.0,300919746.36433536,82061,1176989.5566512626,0.012919085211589883,0.003911307153722757,0.01291908521158988,0.008410227966313827
62212,35025335,27.24062370109496,67.06731068101239,184.04124505317844,1157,67.06731068101239,184.04124505317844,1157,27240589.62266548,1157,82097.0,67.0,-176.0,304035250.0415109,82097,27240589.62266548,1.0,0.08959681358969473,1.0,0.08959681358969473
62214,35035582,25.094791734069492,65.45082784773905,184.12217241461568,1158,65.45082784773905,184.12217241461568,1158,25094809.982481897,1158,90737.0,65.5,-176.0,322596783.3524256,90737,14255994.910100935,0.568085389769945,0.04419137339793858,0.5680853897699448,0.0630278305701152
62215,35035582,25.094791734069492,65.45082784773905,184.12217241461568,1158,65.45082784773905,184.12217241461568,1158,25094809.982481897,1158,90738.0,65.5,-175.75,322596783.3524754,90738,10838815.072380971,0.4319146102300554,0.03359864583813371,0.43191461023005523,0.0335986458381337
62219,35035581,47.345447336737465,65.39285354111234,184.70706784492572,1159,65.39285354111234,184.70706784492572,1159,47345440.45245618,1159,92179.0,65.25,-175.5,325667892.5125548,92179,26111.338588717805,0.0005515069315901402,8.017781055192964e-05,0.0005515069315901397,8.017781055192965e-05
62218,35035581,47.345447336737465,65.39285354111234,184.70706784492572,1159,65.39285354111234,184.70706784492572,1159,47345440.45245618,1159,92180.0,65.25,-175.25,325667892.51260513,92180,9370881.48809244,0.19792574318751108,0.028774348664812682,0.1979257431875109,0.02877434866481269
62221,35035581,47.345447336737465,65.39285354111234,184.70706784492572,1159,65.39285354111234,184.70706784492572,1159,47345440.45245618,1159,90740.0,65.5,-175.25,322596783.3524754,90740,36433698.59016054,0.7695291931383953,0.11293881548208863,0.7695291931383946,0.1129388154820887
62220,35035581,47.345447336737465,65.39285354111234,184.70706784492572,1159,65.39285354111234,184.70706784492572,1159,47345440.45245618,1159,90739.0,65.5,-175.5,322596783.3524256,90739,1514749.0356145203,0.03199355674250441,0.004695487102733168,0.031993556742504384,0.004695487102733168
62224,35025331,46.20181650296424,67.09852940819502,177.2532234318865,1160,67.09852940819502,177.2532234318865,1160,46201819.90296779,1160,83510.0,67.0,177.25,304035250.0415109,83510,34640240.138194725,0.7497592131856606,0.11393494712690448,0.7497592131856595,0.1139349471269045
62225,35025331,46.20181650296424,67.09852940819502,177.2532234318865,1160,67.09852940819502,177.2532234318865,1160,46201819.90296779,1160,82070.0,67.25,177.25,300919746.36433536,82070,11561579.764773138,0.250240786814341,0.03842080788801104,0.2502407868143406,0.03842080788801105
62227,35014250,33.97548644280538,68.70168677576436,176.6109294871797,1161,68.70168677576436,176.6109294871797,1161,33975514.22569293,1161,73428.0,68.75,176.75,282100801.9954285,73428,15046394.000598868,0.4428599343824059,0.05333694159736099,0.4428599343824059,0.053336941597361014
62228,35014250,33.97548644280538,68.70168677576436,176.6109294871797,1161,68.70168677576436,176.6109294871797,1161,33975514.22569293,1161,73427.0,68.75,176.5,282100801.9954721,73427,18929120.22509406,0.5571400656175941,0.06710055445144707,0.5571400656175941,0.06710055445144704
62233,35025328,29.51022887720568,67.11802963849011,176.3895208665601,1162,67.11802963849011,176.3895208665601,1162,29510208.182832222,1162,82066.0,67.25,176.25,300919746.36433536,82066,330179.6896458616,0.011188660127377415,0.0010972350390263193,0.011188660127377414,0.0010972350390263195
62232,35025328,29.51022887720568,67.11802963849011,176.3895208665601,1162,67.11802963849011,176.3895208665601,1162,29510208.182832222,1162,83506.0,67.0,176.25,304035250.0415109,83506,13383846.19788292,0.4535327611029552,0.044020705480879545,0.4535327611029551,0.044020705480879524
62234,35025328,29.51022887720568,67.11802963849011,176.3895208665601,1162,67.11802963849011,176.3895208665601,1162,29510208.182832222,1162,82067.0,67.25,176.5,300919746.36438185,82067,10951608.14458542,0.37111253423676616,0.03639378364796368,0.3711125342367661,0.0363937836479637
62231,35025328,29.51022887720568,67.11802963849011,176.3895208665601,1162,67.11802963849011,176.3895208665601,1162,29510208.182832222,1162,83507.0,67.0,176.5,304035250.04155785,83507,4844574.150718024,0.16416604453290135,0.01593425153845099,0.16416604453290132,0.015934251538450985
62237,35044535,42.975891060482454,63.54839199355179,176.29901270225068,1163,63.54839199355179,176.29901270225068,1163,42975886.58780764,1163,103667.0,63.5,176.5,346978002.4678273,103667,7025556.315076901,0.16347670456367194,0.02024784356676423,0.16347670456367197,0.020247843566764213
62236,35044535,42.975891060482454,63.54839199355179,176.29901270225068,1163,63.54839199355179,176.29901270225068,1163,42975886.58780764,1163,103666.0,63.5,176.25,346978002.4677738,103666,35950330.27273073,0.8365232954363279,0.10360982545592262,0.8365232954363281,0.10360982545592262
62240,35014249,46.414307701025145,68.68826380894329,177.19985220423936,1164,68.68826380894329,177.19985220423936,1164,46414276.41433133,1164,73430.0,68.75,177.25,282100801.9954285,73430,45381791.220373794,0.9777550082922604,0.16087083375647127,0.9777550082922605,0.16087083375647127
62239,35014249,46.414307701025145,68.68826380894329,177.19985220423936,1164,68.68826380894329,177.19985220423936,1164,46414276.41433133,1164,73429.0,68.75,177.0,282100801.9954285,73429,1032485.1939575318,0.02224499170773955,0.003659986737557249,0.022244991707739553,0.0036599867375572493
62246,35025326,25.70825610855975,67.11458954573197,178.9023317202894,1165,67.11458954573197,178.9023317202894,1165,25708249.616371125,1165,82076.0,67.25,178.75,300919746.36433536,82076,8007071.401698594,0.3114592211131969,0.02660866060947731,0.3114592211131969,0.02660866060947731
62244,35025326,25.70825610855975,67.11458954573197,178.9023317202894,1165,67.11458954573197,178.9023317202894,1165,25708249.616371125,1165,83516.0,67.0,178.75,304035250.0415109,83516,1814593.6369695258,0.07058409903620917,0.005968365959939756,0.07058409903620917,0.005968365959939753
62243,35025326,25.70825610855975,67.11458954573197,178.9023317202894,1165,67.11458954573197,178.9023317202894,1165,25708249.616371125,1165,83517.0,67.0,179.0,304035250.04155785,83517,15126495.79723487,0.588390731495086,0.0497524408606149,0.588390731495086,0.04975244086061489
62245,35025326,25.70825610855975,67.11458954573197,178.9023317202894,1165,67.11458954573197,178.9023317202894,1165,25708249.616371125,1165,82077.0,67.25,179.0,300919746.36438185,82077,760088.780468137,0.029565948355508,0.002525885355319123,0.029565948355508,0.0025258853553191225
62247,35035574,54.579110701432974,65.41215751845019,179.8437858021436,1166,65.41215751845019,179.8437858021436,1166,54579110.014313295,1166,90721.0,65.5,-180.0,320016009.08564526,90721,10742233.89369856,0.19681951374585302,0.03356780157465072,0.19681951374585333,0.03356780157465072
62250,35035574,54.579110701432974,65.41215751845019,179.8437858021436,1166,65.41215751845019,179.8437858021436,1166,54579110.014313295,1166,92160.0,65.5,179.75,322596783.3524256,92160,36545009.940224804,0.6695787075062405,0.11328386340511236,0.6695787075062415,0.11328386340511237
62249,35035574,54.579110701432974,65.41215751845019,179.8437858021436,1166,65.41215751845019,179.8437858021436,1166,54579110.014313295,1166,93600.0,65.25,179.75,325667892.5125548,93600,7290965.80264143,0.13358528200128922,0.022387732933667557,0.1335852820012894,0.022387732933667553
62248,35035574,54.579110701432974,65.41215751845019,179.8437858021436,1166,65.41215751845019,179.8437858021436,1166,54579110.014313295,1166,92161.0,65.25,-180.0,323062549.3724938,92161,900.3777484125925,1.649674661562766e-05,2.787007501059646e-06,1.6496746615627686e-05,2.787007501059645e-06
62252,35025323,29.24411467499331,67.05969165322267,176.9055201851423,1167,67.05969165322267,176.9055201851423,1167,29244105.2665252,1167,83508.0,67.0,176.75,304035250.0415109,83508,6838104.669399727,0.23382847952018174,0.02249115741831284,0.23382847952018182,0.022491157418312844
62253,35025323,29.24411467499331,67.05969165322267,176.9055201851423,1167,67.05969165322267,176.9055201851423,1167,29244105.2665252,1167,83509.0,67.0,177.0,304035250.0415109,83509,22406000.597125467,0.766171520479818,0.07369540404958408,0.7661715204798182,0.07369540404958407
62256,35014243,27.54106356126296,68.74096312953047,175.61158459524066,1168,68.74096312953047,175.61158459524066,1168,27541051.57401474,1168,73423.0,68.75,175.5,282100801.9954285,73423,16505381.730754482,0.5993010719433631,0.05850880824869812,0.5993010719433631,0.05850880824869813
62255,35014243,27.54106356126296,68.74096312953047,175.61158459524066,1168,68.74096312953047,175.61158459524066,1168,27541051.57401474,1168,73424.0,68.75,175.75,282100801.9954721,73424,11035669.84326026,0.400698928056637,0.03911959755235787,0.400698928056637,0.039119597552357874
62258,35014239,67.89941567021641,68.67824866083153,181.17040892881974,1169,68.67824866083153,181.17040892881974,1169,67899433.10277088,1169,72006.0,68.75,-178.75,282100801.9954285,72006,46718185.76943181,0.6880497175686332,0.16560812815480364,0.6880497175686332,0.5710197612026926
62259,35014239,67.89941567021641,68.67824866083153,181.17040892881974,1169,68.67824866083153,181.17040892881974,1169,67899433.10277088,1169,72005.0,68.75,-179.0,282100801.9954721,72005,21181247.33333907,0.31195028243136674,0.07508396709088067,0.31195028243136674,0.14264408941889695
62262,35025316,86.79724277893749,67.08750950127987,176.4870429367358,1170,67.08750950127987,176.4870429367358,1170,86797288.00521906,1170,83507.0,67.0,176.5,304035250.04155785,83507,76913308.38649163,0.8861257091565682,0.2529749704219446,0.8861257091565691,0.25297497042194456
62265,35025316,86.79724277893749,67.08750950127987,176.4870429367358,1170,67.08750950127987,176.4870429367358,1170,86797288.00521906,1170,82067.0,67.25,176.5,300919746.36438185,82067,7878942.674461167,0.09077406512963185,0.026182870249134814,0.09077406512963195,0.026182870249134828
62263,35025316,86.79724277893749,67.08750950127987,176.4870429367358,1170,67.08750950127987,176.4870429367358,1170,86797288.00521906,1170,83506.0,67.0,176.25,304035250.0415109,83506,2005036.9442661747,0.023100225713798953,0.006594751575655851,0.023100225713798977,0.006594751575655849
62268,35044520,107.90323836194204,63.56836330422388,175.62234364046859,1171,63.56836330422388,175.62234364046859,1171,107903265.45997211,1171,103663.0,63.5,175.5,346978002.4677738,103663,37514405.36632201,0.34766700716984683,0.10811753223406786,0.3476670071698471,0.10811753223406789
62269,35044520,107.90323836194204,63.56836330422388,175.62234364046859,1171,63.56836330422388,175.62234364046859,1171,107903265.45997211,1171,103664.0,63.5,175.75,346978002.4678273,103664,50984523.893884115,0.4725021404731943,0.14693877862937876,0.47250214047319467,0.14693877862937874
62270,35044520,107.90323836194204,63.56836330422388,175.62234364046859,1171,63.56836330422388,175.62234364046859,1171,107903265.45997211,1171,102223.0,63.75,175.5,343954221.19189507,102223,19222984.2274774,0.17815016205054865,0.05588820558987334,0.1781501620505488,0.055888205589873355
62271,35044520,107.90323836194204,63.56836330422388,175.62234364046859,1171,63.56836330422388,175.62234364046859,1171,107903265.45997211,1171,102224.0,63.75,175.75,343954221.1919482,102224,181351.97228850232,0.0016806903064094645,0.0005272561321097917,0.0016806903064094658,0.0005272561321097916
62273,35014233,26.64921025377675,68.72890491327215,175.74316213405527,1172,68.72890491327215,175.74316213405527,1172,26649183.5755228,1172,73424.0,68.75,175.75,282100801.9954721,73424,26649183.5755228,1.0,0.09446688342258076,1.0,0.09446688342258079
62276,35025311,26.759509804344454,67.12782378919162,178.29256268575494,1173,67.12782378919162,178.29256268575494,1173,26759511.021925062,1173,83514.0,67.0,178.25,304035250.04155785,83514,11389037.199837048,0.4256070744531014,0.03745959456438129,0.42560707445310125,0.03745959456438129
62277,35025311,26.759509804344454,67.12782378919162,178.29256268575494,1173,67.12782378919162,178.29256268575494,1173,26759511.021925062,1173,82074.0,67.25,178.25,300919746.36438185,82074,15370473.822088027,0.574392925546899,0.05107831575624159,0.5743929255468988,0.05107831575624159
62280,35044519,58.05132864422993,63.53145272212641,176.04828667462778,1174,63.53145272212641,176.04828667462778,1174,58051346.97323532,1174,103665.0,63.5,176.0,346978002.4677738,103665,57951142.35981856,0.9982738623883619,0.16701676171878038,0.9982738623883619,0.1670167617187805
62279,35044519,58.05132864422993,63.53145272212641,176.04828667462778,1174,63.53145272212641,176.04828667462778,1174,58051346.97323532,1174,103666.0,63.5,176.25,346978002.4677738,103666,100204.61341675559,0.001726137611638109,0.0002887924096169822,0.001726137611638109,0.0002887924096169822
62283,35025310,26.384240072959706,67.04925834824083,184.09870559672856,1175,67.04925834824083,184.09870559672856,1175,26384238.628839657,1175,82097.0,67.0,-176.0,304035250.0415109,82097,20519067.835780717,0.7777017227759632,0.06748910803263498,0.777701722775963,0.06748910803263498
62282,35025310,26.384240072959706,67.04925834824083,184.09870559672856,1175,67.04925834824083,184.09870559672856,1175,26384238.628839657,1175,82098.0,67.0,-175.75,304035250.04155785,82098,5865170.793058944,0.222298277224037,0.019291088096716574,0.22229827722403694,0.019291088096716574
62287,35044518,46.605129773548185,63.572153643039776,178.1744248700385,1176,63.572153643039776,178.1744248700385,1176,46605129.94763945,1176,103673.0,63.5,178.0,346978002.4677738,103673,4069477.512871519,0.08731823122140309,0.011728344402033035,0.0873182312214031,0.011728344402033042
62286,35044518,46.605129773548185,63.572153643039776,178.1744248700385,1176,63.572153643039776,178.1744248700385,1176,46605129.94763945,1176,103674.0,63.5,178.25,346978002.4678273,103674,42040526.88634013,0.9020579265323876,0.12116193703155066,0.9020579265323878,0.12116193703155068
62289,35044518,46.605129773548185,63.572153643039776,178.1744248700385,1176,63.572153643039776,178.1744248700385,1176,46605129.94763945,1176,102234.0,63.75,178.25,343954221.1919482,102234,476892.81244392646,0.010232624884421787,0.0013865008279046243,0.010232624884421788,0.0013865008279046246
62288,35044518,46.605129773548185,63.572153643039776,178.1744248700385,1176,63.572153643039776,178.1744248700385,1176,46605129.94763945,1176,102233.0,63.75,178.0,343954221.19189507,102233,18232.735983875245,0.000391217361787417,5.300919384182537e-05,0.0003912173617874171,5.300919384182538e-05
62292,35025308,107.05254234576326,67.09172275666216,183.67386929275796,1177,67.09172275666216,183.67386929275796,1177,107052524.4692952,1177,82095.0,67.0,-176.5,304035250.04155785,82095,27859106.54366769,0.2602377354646899,0.09163117283229394,0.26023773546468965,0.09163117283229393
62295,35025308,107.05254234576326,67.09172275666216,183.67386929275796,1177,67.09172275666216,183.67386929275796,1177,107052524.4692952,1177,80655.0,67.25,-176.5,300919746.36438185,80655,1643932.0251761617,0.015356312551486576,0.0054630247600485965,0.015356312551486558,0.005463024760048597
62294,35025308,107.05254234576326,67.09172275666216,183.67386929275796,1177,67.09172275666216,183.67386929275796,1177,107052524.4692952,1177,80656.0,67.25,-176.25,300919746.36433536,80656,18292799.65694108,0.17087686392848978,0.06078962872311233,0.17087686392848958,0.060789628723112304
62293,35025308,107.05254234576326,67.09172275666216,183.67386929275796,1177,67.09172275666216,183.67386929275796,1177,107052524.4692952,1177,82096.0,67.0,-176.25,304035250.0415109,82096,59256686.243510395,0.5535290880553349,0.194900710478209,0.5535290880553342,0.19490071047820895
62298,35025306,91.38721941216451,67.06816057210261,180.16292637373454,1178,67.06816057210261,180.16292637373454,1178,91387194.69069684,1178,82082.0,67.0,-179.75,304035250.0415109,82082,61802723.43537222,0.6762733405325079,0.20327486180281432,0.6762733405325082,0.20327486180281437
62299,35025306,91.38721941216451,67.06816057210261,180.16292637373454,1178,67.06816057210261,180.16292637373454,1178,91387194.69069684,1178,80642.0,67.25,-179.75,300919746.36433536,80642,157948.9753136432,0.0017283490958249351,0.000524887373533833,0.001728349095824936,0.0005248873735338329
62296,35025306,91.38721941216451,67.06816057210261,180.16292637373454,1178,67.06816057210261,180.16292637373454,1178,91387194.69069684,1178,82081.0,67.0,-180.0,301602968.0412156,82081,29426522.28001094,0.32199831037166676,0.09756708453873589,0.32199831037166693,0.09756708453873592
62409,35014228,9581.03144185697,68.70820991624288,180.17686770864532,1179,68.70820991624288,180.17686770864532,1179,104639495.05927804,1179,72001.0,68.75,-180.0,279843995.5794992,72001,37500763.6308704,0.35838058669555223,0.13400596126143088,0.3583805866955516,0.13400596126143086
62863,35014228,9581.03144185697,68.70820991624288,180.17686770864532,1179,68.70820991624288,180.17686770864532,1179,104639495.05927804,1179,72002.0,68.75,-179.75,282100801.9954285,72002,64669247.3176559,0.6180194894960159,0.22924162873774417,0.6180194894960148,0.23498376663139126
62861,35014228,9581.03144185697,68.70820991624288,180.17686770864532,1179,68.70820991624288,180.17686770864532,1179,104639495.05927804,1179,72003.0,68.75,-179.5,282100801.9954285,72003,2469484.1107519343,0.02359992380843368,0.00875390673576303,0.023599923808433638,0.00883322071982414
63844,35035555,18276.233752081524,65.4216796275379,179.97203550844253,1180,65.4216796275379,179.97203550844253,1180,40764937.00480604,1180,90721.0,65.5,-180.0,320016009.08564526,90721,40069153.73810816,0.9829318203873134,0.12520984138448063,0.9829318203873132,0.12520984138448063
63886,35035555,18276.233752081524,65.4216796275379,179.97203550844253,1180,65.4216796275379,179.97203550844253,1180,40764937.00480604,1180,92161.0,65.25,-180.0,323062549.3724938,92161,695783.2666978941,0.017068179612686845,0.002153710691782012,0.01706817961268684,0.002153710691782011
66629,35014222,117.48900030229912,68.673322625262,180.62037286396298,1181,68.673322625262,180.62037286396298,1181,117488993.67299217,1181,72005.0,68.75,-179.0,282100801.9954721,72005,16963687.920463573,0.1443853367888971,0.0601334267767727,0.1443853367888968,0.11424113880168779
66622,35014222,117.48900030229912,68.673322625262,180.62037286396298,1181,68.673322625262,180.62037286396298,1181,117488993.67299217,1181,73443.0,68.5,-179.5,285251974.9345539,73443,176518.95740990088,0.0015024297331306382,0.0006188176521841788,0.0015024297331306352,0.0006188176521841786
66623,35014222,117.48900030229912,68.673322625262,180.62037286396298,1181,68.673322625262,180.62037286396298,1181,117488993.67299217,1181,73444.0,68.5,-179.25,285251974.9345539,73444,192277.75971841405,0.0016365597636624747,0.0006740628518436334,0.0016365597636624715,0.0006740628518436334
66626,35014222,117.48900030229912,68.673322625262,180.62037286396298,1181,68.673322625262,180.62037286396298,1181,117488993.67299217,1181,72004.0,68.75,-179.25,282100801.9954285,72004,29549262.178460546,0.2515066412153055,0.1047471753693894,0.251506641215305,0.11956247196006702
66628,35014222,117.48900030229912,68.673322625262,180.62037286396298,1181,68.673322625262,180.62037286396298,1181,117488993.67299217,1181,72002.0,68.75,-179.75,282100801.9954285,72002,4192254.3348271186,0.03568210266993558,0.014860838059209257,0.03568210266993551,0.015233078397148754
66627,35014222,117.48900030229912,68.673322625262,180.62037286396298,1181,68.673322625262,180.62037286396298,1181,117488993.67299217,1181,72003.0,68.75,-179.5,282100801.9954285,72003,66414992.52211285,0.5652869298290706,0.23543000251090784,0.5652869298290695,0.23756309485816482
66631,35025299,43.912447886672965,67.07697418200414,181.7109978271985,1182,67.07697418200414,181.7109978271985,1182,43912473.972408146,1182,82087.0,67.0,-178.5,304035250.0415109,82087,2194728.396682229,0.04997961167164617,0.0072186642712730705,0.049979611671646156,0.007218664271273072
66632,35025299,43.912447886672965,67.07697418200414,181.7109978271985,1182,67.07697418200414,181.7109978271985,1182,43912473.972408146,1182,82088.0,67.0,-178.25,304035250.04155785,82088,41717745.57572593,0.9500203883283541,0.13721351576839735,0.9500203883283539,0.1372135157683973
66636,35035548,25.18453719331203,65.37941211514634,184.8071267038413,1183,65.37941211514634,184.8071267038413,1183,25184554.936846,1183,90740.0,65.5,-175.25,322596783.3524754,90740,14412389.725048305,0.5722709716804409,0.044676173070520214,0.5722709716804409,0.04467617307052024
66635,35035548,25.18453719331203,65.37941211514634,184.8071267038413,1183,65.37941211514634,184.8071267038413,1183,25184554.936846,1183,92180.0,65.25,-175.25,325667892.51260513,92180,10772165.211797696,0.42772902831955917,0.03307714840627328,0.42772902831955917,0.033077148406273287
66638,35025297,29.07359179869258,67.05856583980524,183.4972929948609,1184,67.05856583980524,183.4972929948609,1184,29073583.838289447,1184,82095.0,67.0,-176.5,304035250.04155785,82095,29073583.838289447,1.0,0.09562570075119727,1.0,0.09562570075119724
66641,35014218,68.46522635933715,68.68552383685349,176.77690844046552,1185,68.68552383685349,176.77690844046552,1185,68465251.39146115,1185,73429.0,68.75,177.0,282100801.9954285,73429,614060.3444681134,0.008968934342431959,0.0021767408675359397,0.00896893434243195,0.00217674086753594
66640,35014218,68.46522635933715,68.68552383685349,176.77690844046552,1185,68.68552383685349,176.77690844046552,1185,68465251.39146115,1185,73428.0,68.75,176.75,282100801.9954285,73428,67851191.04699309,0.9910310656575688,0.2405210852541023,0.9910310656575679,0.24052108525410237
66644,35025295,38.076713303410024,67.0531752390227,181.36633660882904,1186,67.0531752390227,181.36633660882904,1186,38076718.75578937,1186,82086.0,67.0,-178.75,304035250.0415109,82086,21411792.918944374,0.5623329325268822,0.07042536323015491,0.5623329325268822,0.0704253632301549
66646,35025295,38.076713303410024,67.0531752390227,181.36633660882904,1186,67.0531752390227,181.36633660882904,1186,38076718.75578937,1186,80646.0,67.25,-178.75,300919746.36433536,80646,952540.1279919522,0.025016339619524684,0.003165429120223551,0.025016339619524684,0.0031654291202235503
66645,35025295,38.076713303410024,67.0531752390227,181.36633660882904,1186,67.0531752390227,181.36633660882904,1186,38076718.75578937,1186,82087.0,67.0,-178.5,304035250.0415109,82087,15712385.708853044,0.41265072785359314,0.05167948685788172,0.41265072785359314,0.051679486857881735
